StartofWindow EndofWindow coverage Chr Ploidy
2605369 2618070 7 7 1
2618070 2623271 6 7 1
2623271 2645972 7 7 1
2645972 2646796 8 7 1
2646796 2649704 7 7 1
2649704 2662818 8 7 1
2662818 2669976 9 7 1
2669976 2705535 8 7 1
2705535 2714357 6 7 1
2714357 2721734 6 7 1
2721734 2733649 9 7 1
2733649 2739029 11 7 1
2739029 2742772 12 7 1
2742772 2745394 13 7 1
2745394 2751987 14 7 1
2751987 2759134 15 7 1
2759134 2764454 14 7 1
2764454 2775679 12 7 1
2775679 2781060 13 7 1
2781060 2789880 12 7 1
2789880 2797254 11 7 1
2797254 2824163 9 7 1
2824163 2848598 8 7 1
2848598 2856277 6 7 1
2856277 2873136 5 7 1
2873136 2877299 6 7 1
2877299 2883676 5 7 1
2883676 2953442 4 7 1
2953442 2972072 3 7 1
2972072 3013403 2 7 1
3013403 3022367 1 7 1
3022367 3033302 0 7 1
3033302 3090621 5 7 1
3090621 3128789 7 7 1
3128789 3141987 8 7 1
3141987 3167399 9 7 1
3167399 3170854 10 7 1
3170854 3174731 7 7 1
3174731 3180740 6 7 1
3180740 3186597 6 7 1
3186597 3192747 7 7 1
3192747 3196005 5 7 1
3196005 3204133 6 7 1
3204133 3208140 5 7 1
3208140 3222960 6 7 1
3222960 3251558 8 7 1
3251558 3264728 9 7 1
3264728 3270827 10 7 1
3270827 3280632 11 7 1
3280632 3283681 12 7 1
3283681 3285445 13 7 1
3285445 3288471 14 7 1
3288471 3315486 15 7 1
3315486 3321415 14 7 1
3321415 3336548 13 7 1
3336548 3347795 11 7 1
3347795 3354076 10 7 1
3354076 3373360 7 7 1
3373360 3380843 8 7 1
3380843 3390394 9 7 1
3390394 3403285 10 7 1
3403285 3411534 11 7 1
3411534 3418740 12 7 1
3418740 3430027 12 7 1
3430027 3439714 9 7 1
3439714 3452338 10 7 1
3452338 3459194 12 7 1
3459194 3465737 13 7 1
3465737 3471223 17 7 1
3471223 3473342 18 7 1
3473342 3484778 19 7 1
3484778 3511595 22 7 1
3511595 3517365 22 7 1
3517365 3531146 23 7 1
3531146 3537568 24 7 1
3537568 3539339 26 7 1
3539339 3546621 25 7 1
3546621 3572966 26 7 1
3572966 3581357 24 7 1
3581357 3587579 25 7 1
3587579 3589257 24 7 1
3589257 3596948 23 7 1
3596948 3598976 25 7 1
3598976 3600172 26 7 1
3600172 3606896 22 7 1
3606896 3617414 18 7 1
3617414 3626644 21 7 1
3626644 3632768 20 7 1
3632768 3650629 21 7 1
3650629 3677429 20 7 1
3677429 3679248 21 7 1
3679248 3682311 22 7 1
3682311 3692509 21 7 1
3692509 3693758 22 7 1
3693758 3701872 21 7 1
3701872 3703823 28 7 1
3703823 3709800 29 7 1
3709800 3727379 28 7 1
3727379 3730049 33 7 1
3730049 3731440 35 7 1
3731440 3738087 36 7 1
3738087 3751099 33 7 1
3751099 3753545 35 7 1
3753545 3760988 36 7 1
3760988 3765212 31 7 1
3765212 3766819 26 7 1
3766819 3784897 24 7 1
3784897 3786595 26 7 1
3786595 3792895 24 7 1
3792895 3801824 23 7 1
3801824 3804003 24 7 1
3804003 3811989 23 7 1
3811989 3822049 18 7 1
3822049 3826879 19 7 1
3826879 3842417 20 7 1
3842417 3844138 22 7 1
3844138 3850706 21 7 1
3850706 3852261 20 7 1
3852261 3857574 18 7 1
3857574 3864443 20 7 1
3864443 3869969 21 7 1
3869969 3877441 19 7 1
3877441 3879661 18 7 1
3879661 3892726 19 7 1
3892726 3915564 18 7 1
3915564 3935045 19 7 1
3935045 3942558 24 7 1
3942558 3954531 26 7 1
3954531 3962311 28 7 1
3962311 3983734 27 7 1
3983734 3989139 29 7 1
3989139 3991502 28 7 1
3991502 4004327 24 7 1
4004327 4014039 25 7 1
4014039 4024024 25 7 1
4024024 4030111 23 7 1
4030111 4036609 25 7 1
4036609 4045310 24 7 1
4045310 4064076 23 7 1
4064076 4067880 24 7 1
4067880 4080199 25 7 1
4080199 4089100 21 7 1
4089100 4092193 20 7 1
4092193 4104769 19 7 1
4104769 4110046 27 7 1
4110046 4119966 28 7 1
4119966 4130004 27 7 1
4130004 4134508 25 7 1
4134508 4134555 26 7 1
4134555 4139470 24 7 1
4139470 4150118 25 7 1
4150118 4151211 24 7 1
4151211 4166659 21 7 1
4166659 4171527 20 7 1
4171527 4185702 17 7 1
4185702 4190612 16 7 1
4190612 4205960 17 7 1
4205960 4225449 18 7 1
4225449 4225870 19 7 1
4225870 4228612 20 7 1
4228612 4234634 21 7 1
4234634 4244311 18 7 1
4244311 4282512 16 7 1
4282512 4285525 18 7 1
4285525 4286616 17 7 1
4286616 4297798 15 7 1
4297798 4301472 14 7 1
4301472 4337405 13 7 1
4337405 4339413 14 7 1
4339413 4340256 15 7 1
4340256 4348205 16 7 1
4348205 4351105 20 7 1
4351105 4358209 21 7 1
4358209 4367700 57 7 1
4367700 4370566 67 7 1
4370566 4411209 73 7 1
4411209 4422604 71 7 1
4422604 4427374 72 7 1
4427374 4446571 73 7 1
4446571 4448853 69 7 1
4448853 4451490 68 7 1
4451490 4463091 70 7 1
4463091 4468040 73 7 1
4468040 4469521 75 7 1
4469521 4473939 74 7 1
4473939 4479140 75 7 1
4479140 4484759 74 7 1
4484759 4488493 75 7 1
4488493 4490854 78 7 1
4490854 4495343 82 7 1
4495343 4498366 123 7 1
4498366 4504176 127 7 1
4504176 4509912 128 7 1
4509912 4526692 129 7 1
4526692 4534865 111 7 1
4534865 4537256 87 7 1
4537256 4545571 69 7 1
4545571 4548541 66 7 1
4548541 4562445 64 7 1
4562445 4573169 61 7 1
4573169 4577158 60 7 1
4577158 4604937 57 7 1
4604937 4609145 27 7 1
4609145 4611655 23 7 1
4611655 4736974 3 7 1
4736974 4820581 4 7 1
4820581 4823061 11 7 1
4823061 4824629 14 7 1
4824629 4827859 15 7 1
4827859 4836258 17 7 1
4836258 4838743 26 7 1
4838743 4841614 45 7 1
4841614 4851053 44 7 1
4851053 4857977 48 7 1
4857977 4874420 47 7 1
4874420 4874735 48 7 1
4874735 4882550 49 7 1
4882550 4898272 50 7 1
4898272 4912398 51 7 1
4912398 4918847 50 7 1
4918847 4918897 51 7 1
4918897 4922341 50 7 1
4922341 4924095 52 7 1
4924095 4926216 52 7 1
4926216 4926950 50 7 1
4926950 4946974 47 7 1
4946974 4947399 48 7 1
4947399 4956973 47 7 1
4956973 4959807 44 7 1
4959807 4974128 40 7 1
4974128 4990640 38 7 1
4990640 5000491 37 7 1
5000491 5004231 34 7 1
5004231 5010916 26 7 1
5010916 5021902 9 7 1
5021902 5034659 8 7 1
5034659 5045847 6 7 1
5045847 5049458 9 7 1
5049458 5057079 8 7 1
5057079 5071256 7 7 1
5071256 5082500 10 7 1
5082500 5084719 11 7 1
5084719 5100491 10 7 1
5100491 5100851 11 7 1
5100851 5123061 10 7 1
5123061 5139130 11 7 1
5139130 5159103 12 7 1
5159103 5171668 9 7 1
5171668 5210108 5 7 1
5210108 5212601 8 7 1
5212601 5224413 7 7 1
5224413 5250140 5 7 1
5250140 5290749 6 7 1
5290749 5308949 4 7 1
5308949 5311875 3 7 1
5311875 5342533 2 7 1
5342533 5347746 1 7 1
5347746 5398580 2 7 1
5398580 5553996 1 7 1
5553996 5589225 0 7 1
5589225 5614735 1 7 1
5614735 5642631 2 7 1
5642631 5708660 3 7 1
5708660 5716463 4 7 1
5716463 5734457 5 7 1
5734457 5748721 6 7 1
5748721 5754245 5 7 1
5754245 5759119 8 7 1
5759119 5797436 9 7 1
5797436 5806337 10 7 1
5806337 5815755 17 7 1
5815755 5816997 18 7 1
5816997 5833928 19 7 1
5833928 5840310 26 7 1
5840310 5854003 31 7 1
5854003 5864860 30 7 1
5864860 5870971 35 7 1
5870971 5878500 42 7 1
5878500 5883606 45 7 1
5883606 5885326 46 7 1
5885326 5889495 44 7 1
5889495 5902157 52 7 1
5902157 5922229 51 7 1
5922229 5925156 48 7 1
5925156 5930559 45 7 1
5930559 5946872 23 7 1
5946872 5952505 22 7 1
5952505 5971058 17 7 1
5971058 5983568 13 7 1
5983568 5998623 10 7 1
5998623 6013091 9 7 1
6013091 6017218 4 7 1
6017218 6020699 6 7 1
6020699 6026568 10 7 1
6026568 6026607 11 7 1
6026607 6027033 12 7 1
6027033 6027197 9 7 1
6027197 6094177 8 7 1
6094177 6098796 9 7 1
6098796 6111172 7 7 1
6111172 6132138 6 7 1
6132138 6291239 1 7 1
6291239 6491244 0 7 1
6491244 6545335 1 7 1
6545335 6590670 2 7 1
6590670 6786731 1 7 1
6786731 6797335 2 7 1
6797335 6819321 1 7 1
6819321 6914554 2 7 1
6914554 6951352 3 7 1
6951352 6986302 4 7 1
6986302 7024409 5 7 1
7024409 7024898 6 7 1
7024898 7039912 9 7 1
7039912 7087827 10 7 1
7087827 7130061 13 7 1
7130061 7141565 15 7 1
7141565 7150584 13 7 1
7150584 7153100 12 7 1
7153100 7171465 10 7 1
7171465 7174964 9 7 1
7174964 7189248 8 7 1
7189248 7190173 7 7 1
7190173 7197908 6 7 1
7197908 7200881 5 7 1
7200881 7206468 4 7 1
7206468 7215822 1 7 1
7215822 7302293 0 7 1
7302293 7311593 1 7 1
7311593 7316977 2 7 1
7316977 7318553 3 7 1
7318553 7320078 4 7 1
7320078 7323237 5 7 1
7323237 7330622 6 7 1
7330622 7335876 12 7 1
7335876 7341852 13 7 1
7341852 7355509 16 7 1
7355509 7361484 15 7 1
7361484 7378516 11 7 1
7378516 7398301 10 7 1
7398301 7407152 9 7 1
7407152 7418282 8 7 1
7418282 7433413 7 7 1
7433413 7436220 6 7 1
7436220 7438768 5 7 1
7438768 7484284 2 7 1
7484284 7495735 1 7 1
7495735 7545691 2 7 1
7545691 7591823 1 7 1
7591823 7646250 0 7 1
7646250 7754563 1 7 1
7754563 7773926 4 7 1
7773926 7827038 5 7 1
7827038 7848928 6 7 1
7848928 7868613 7 7 1
7868613 7870047 6 7 1
7870047 7871531 8 7 1
7871531 7873013 9 7 1
7873013 7903755 6 7 1
7903755 7928695 5 7 1
7928695 7930535 4 7 1
7930535 7938344 2 7 1
7938344 7939688 1 7 1
7939688 7964636 3 7 1
7964636 7986465 4 7 1
7986465 8001573 3 7 1
8001573 8193399 1 7 1
8193399 8204788 0 7 1
8204788 8240437 2 7 1
8240437 8287792 3 7 1
8287792 8303457 2 7 1
8303457 8312810 3 7 1
8312810 8335924 6 7 1
8335924 8344072 5 7 1
8344072 8354004 4 7 1
8354004 8382895 5 7 1
8382895 8398414 4 7 1
8398414 8416721 2 7 1
8416721 8542216 1 7 1
8542216 8605819 4 7 1
8605819 8637338 6 7 1
8637338 8646277 5 7 1
8646277 8657967 6 7 1
8657967 8668467 5 7 1
8668467 8694038 6 7 1
8694038 8715366 9 7 1
8715366 8720548 8 7 1
8720548 8720805 9 7 1
8720805 8755731 10 7 1
8755731 8765540 11 7 1
8765540 8772150 10 7 1
8772150 8774344 11 7 1
8774344 8790170 6 7 1
8790170 8792148 6 7 1
8792148 8799299 7 7 1
8799299 8800804 6 7 1
8800804 8825260 5 7 1
8825260 8835856 4 7 1
8835856 8838717 5 7 1
8838717 8846440 6 7 1
8846440 8848053 12 7 1
8848053 8850990 14 7 1
8850990 8861152 16 7 1
8861152 8894344 15 7 1
8894344 8900786 16 7 1
8900786 8904706 20 7 1
8904706 8915037 23 7 1
8915037 8920903 14 7 1
8920903 8925788 19 7 1
8925788 8927104 20 7 1
8927104 8930961 21 7 1
8930961 8936663 28 7 1
8936663 8946638 46 7 1
8946638 8948433 68 7 1
8948433 8952451 67 7 1
8952451 8960883 67 7 1
8960883 8965388 116 7 1
8965388 8968609 118 7 1
8968609 8970781 119 7 1
8970781 8973489 134 7 1
8973489 8975651 137 7 1
8975651 8987835 138 7 1
8987835 8991773 140 7 1
8991773 8998665 142 7 1
8998665 8999139 145 7 1
8999139 9002735 142 7 1
9002735 9012092 140 7 1
9012092 9019826 136 7 1
9019826 9033346 138 7 1
9033346 9034026 129 7 1
9034026 9038617 99 7 1
9038617 9044676 76 7 1
9044676 9048143 77 7 1
9048143 9051540 81 7 1
9051540 9054371 80 7 1
9054371 9060781 81 7 1
9060781 9063143 82 7 1
9063143 9066820 84 7 1
9066820 9067358 89 7 1
9067358 9071299 88 7 1
9071299 9075041 87 7 1
9075041 9079397 88 7 1
9079397 9087981 87 7 1
9087981 9089477 95 7 1
9089477 9090936 91 7 1
9090936 9097117 90 7 1
9097117 9099713 92 7 1
9099713 9101144 90 7 1
9101144 9104184 91 7 1
9104184 9104908 92 7 1
9104908 9111296 91 7 1
9111296 9118434 88 7 1
9118434 9118912 86 7 1
9118912 9122213 85 7 1
9122213 9123026 84 7 1
9123026 9127173 85 7 1
9127173 9133779 85 7 1
9133779 9135217 186 7 1
9135217 9136424 251 7 1
9136424 9137242 270 7 1
9137242 9141841 271 7 1
9141841 9145853 272 7 1
9145853 9150520 269 7 1
9150520 9155608 266 7 1
9155608 9161097 265 7 1
9161097 9161198 268 7 1
9161198 9161829 267 7 1
9161829 9165400 261 7 1
9165400 9168502 258 7 1
9168502 9179170 259 7 1
9179170 9187294 252 7 1
9187294 9188752 252 7 1
9188752 9193948 250 7 1
9193948 9195056 251 7 1
9195056 9201749 227 7 1
9201749 9209318 219 7 1
9209318 9213139 216 7 1
9213139 9214117 212 7 1
9214117 9215320 206 7 1
9215320 9216686 204 7 1
9216686 9216994 202 7 1
9216994 9219145 200 7 1
9219145 9219665 197 7 1
9219665 9222338 194 7 1
9222338 9223721 189 7 1
9223721 9224481 188 7 1
9224481 9232420 54 7 1
9232420 9236165 24 7 1
9236165 9245574 4 7 1
9245574 9249803 3 7 1
9249803 9266581 2 7 1
9266581 9283904 1 7 1
9283904 9434108 0 7 1
9434108 9473430 1 7 1
9473430 9490791 2 7 1
9490791 9496975 4 7 1
9496975 9556985 5 7 1
9556985 9628515 6 7 1
9628515 9639023 7 7 1
9639023 9655950 8 7 1
9655950 9659078 10 7 1
9659078 9664083 11 7 1
9664083 9664745 17 7 1
9664745 9702005 16 7 1
9702005 9719864 17 7 1
9719864 9736306 16 7 1
9736306 9737418 24 7 1
9737418 9744591 23 7 1
9744591 9753158 26 7 1
9753158 9771733 25 7 1
9771733 9811786 24 7 1
9811786 9846607 23 7 1
9846607 9860336 22 7 1
9860336 9875483 24 7 1
9875483 9886949 23 7 1
9886949 9897534 23 7 1
9897534 9905545 24 7 1
9905545 9913623 25 7 1
9913623 9924758 26 7 1
9924758 9944175 18 7 1
9944175 9968807 18 7 1
9968807 9977206 15 7 1
9977206 9996123 14 7 1
9996123 10000210 12 7 1
10000210 10003616 15 7 1
10003616 10006168 16 7 1
10006168 10023750 17 7 1
10023750 10031577 16 7 1
10031577 10068401 17 7 1
10068401 10109451 18 7 1
10109451 10130177 18 7 1
10130177 10131259 19 7 1
10131259 10131774 18 7 1
10131774 10140489 16 7 1
10140489 10187627 14 7 1
10187627 10221709 13 7 1
10221709 10256268 11 7 1
10256268 10283364 12 7 1
10283364 10290706 13 7 1
10290706 10298689 18 7 1
10298689 10374810 17 7 1
10374810 10426456 16 7 1
10426456 10460155 17 7 1
10460155 10476377 18 7 1
10476377 10486698 19 7 1
10486698 10494530 26 7 1
10494530 10498850 28 7 1
10498850 10519541 30 7 1
10519541 10528850 31 7 1
10528850 10531994 47 7 1
10531994 10534993 48 7 1
10534993 10554750 49 7 1
10554750 10557270 52 7 1
10557270 10558779 55 7 1
10558779 10560414 58 7 1
10560414 10562351 60 7 1
10562351 10580190 59 7 1
10580190 10583199 61 7 1
10583199 10583882 62 7 1
10583882 10617878 61 7 1
10617878 10644246 60 7 1
10644246 10654982 48 7 1
10654982 10662786 47 7 1
10662786 10719545 30 7 1
10719545 10769392 14 7 1
10769392 10774991 11 7 1
10774991 10811916 9 7 1
10811916 10819155 10 7 1
10819155 10825316 11 7 1
10825316 10830799 8 7 1
10830799 10852678 3 7 1
10852678 10859899 4 7 1
10859899 10878139 5 7 1
10878139 10945895 6 7 1
10945895 10970261 5 7 1
10970261 11035968 3 7 1
11035968 11112543 2 7 1
11112543 11132605 4 7 1
11132605 11140383 5 7 1
11140383 11154276 8 7 1
11154276 11167474 9 7 1
11167474 11211308 10 7 1
11211308 11221312 11 7 1
11221312 11252599 12 7 1
11252599 11258225 15 7 1
11258225 11259361 13 7 1
11259361 11297661 9 7 1
11297661 11343071 7 7 1
11343071 11393790 8 7 1
11393790 11411762 6 7 1
11411762 11440338 5 7 1
11440338 11445374 7 7 1
11445374 11467103 8 7 1
11467103 11494566 7 7 1
11494566 11511608 8 7 1
11511608 11534235 9 7 1
11534235 11535712 10 7 1
11535712 11548636 9 7 1
11548636 11553163 8 7 1
11553163 11557685 9 7 1
11557685 11559955 10 7 1
11559955 11562321 9 7 1
11562321 11571820 9 7 1
11571820 11579793 10 7 1
11579793 11581535 11 7 1
11581535 11586190 10 7 1
11586190 11598475 8 7 1
11598475 11605015 7 7 1
11605015 11617394 6 7 1
11617394 11639994 5 7 1
11639994 11674073 6 7 1
11674073 11681776 5 7 1
11681776 11685607 4 7 1
11685607 11756776 3 7 1
11756776 11772365 2 7 1
11772365 11774753 3 7 1
11774753 11827305 1 7 1
11827305 11854097 2 7 1
11854097 11981028 1 7 1
11981028 12007154 2 7 1
12007154 12013651 3 7 1
12013651 12023864 9 7 1
12023864 12145022 32 7 1
12145022 12178134 30 7 1
12178134 12193836 3 7 1
12193836 12239274 0 7 1
12239274 12317890 1 7 1
12317890 12327782 3 7 1
12327782 12340037 5 7 1
12340037 12362095 6 7 1
12362095 12369616 26 7 1
12369616 12386420 27 7 1
12386420 12389255 28 7 1
12389255 12401021 33 7 1
12401021 12422721 31 7 1
12422721 12429996 30 7 1
12429996 12433390 29 7 1
12433390 12445066 20 7 1
12445066 12484649 8 7 1
12484649 12498634 7 7 1
12498634 12526117 9 7 1
12526117 12536154 10 7 1
12536154 12562063 3 7 1
12562063 12580311 4 7 1
12580311 12584385 5 7 1
12584385 12635461 7 7 1
12635461 12658980 8 7 1
12658980 12671533 6 7 1
12671533 12685001 5 7 1
12685001 12686194 4 7 1
12686194 12710310 2 7 1
12710310 12773158 1 7 1
12773158 12780478 0 7 1
12780478 12786706 1 7 1
12786706 12799071 2 7 1
12799071 12833747 3 7 1
12833747 12835137 8 7 1
12835137 12856667 7 7 1
12856667 12866711 10 7 1
12866711 12903777 11 7 1
12903777 12908239 13 7 1
12908239 12921937 14 7 1
12921937 12932049 15 7 1
12932049 12963540 16 7 1
12963540 12964192 18 7 1
12964192 12982479 16 7 1
12982479 12998758 17 7 1
12998758 13052836 11 7 1
13052836 13110824 10 7 1
13110824 13119503 20 7 1
13119503 13147602 18 7 1
13147602 13154939 17 7 1
13154939 13157551 15 7 1
13157551 13159708 17 7 1
13159708 13171609 15 7 1
13171609 13179060 17 7 1
13179060 13183702 18 7 1
13183702 13187892 19 7 1
13187892 13220924 21 7 1
13220924 13223252 23 7 1
13223252 13232750 24 7 1
13232750 13239314 22 7 1
13239314 13245229 17 7 1
13245229 13259344 16 7 1
13259344 13262272 17 7 1
13262272 13267268 19 7 1
13267268 13274262 18 7 1
13274262 13283205 17 7 1
13283205 13290293 16 7 1
13290293 13293275 18 7 1
13293275 13296966 16 7 1
13296966 13300926 15 7 1
13300926 13302054 16 7 1
13302054 13303781 15 7 1
13303781 13336448 10 7 1
13336448 13338866 8 7 1
13338866 13346814 7 7 1
13346814 13400731 6 7 1
13400731 13416968 9 7 1
13416968 13439084 11 7 1
13439084 13469381 12 7 1
13469381 13493548 11 7 1
13493548 13517465 8 7 1
13517465 13537662 6 7 1
13537662 13578129 7 7 1
13578129 13599216 8 7 1
13599216 13607666 19 7 1
13607666 13623120 18 7 1
13623120 13628253 18 7 1
13628253 13639160 17 7 1
13639160 13643419 16 7 1
13643419 13648927 17 7 1
13648927 13657942 18 7 1
13657942 13679141 19 7 1
13679141 13680458 14 7 1
13680458 13698369 13 7 1
13698369 13725456 4 7 1
13725456 13734272 10 7 1
13734272 13791399 10 7 1
13791399 13815846 8 7 1
13815846 13839451 9 7 1
13839451 13855984 6 7 1
13855984 13859600 3 7 1
13859600 13868825 4 7 1
13868825 13897920 5 7 1
13897920 13901258 4 7 1
13901258 13912442 3 7 1
13912442 13990566 2 7 1
13990566 14039919 3 7 1
14039919 14069975 4 7 1
14069975 14072876 5 7 1
14072876 14081754 6 7 1
14081754 14093289 9 7 1
14093289 14100788 15 7 1
14100788 14105064 16 7 1
14105064 14107313 17 7 1
14107313 14115563 18 7 1
14115563 14117692 23 7 1
14117692 14129112 22 7 1
14129112 14132583 24 7 1
14132583 14134597 23 7 1
14134597 14138054 24 7 1
14138054 14141595 25 7 1
14141595 14142574 24 7 1
14142574 14146437 22 7 1
14146437 14150037 21 7 1
14150037 14154838 19 7 1
14154838 14164865 18 7 1
14164865 14170803 17 7 1
14170803 14172132 19 7 1
14172132 14177813 17 7 1
14177813 14188806 19 7 1
14188806 14189305 20 7 1
14189305 14193951 18 7 1
14193951 14194704 22 7 1
14194704 14204228 20 7 1
14204228 14209220 19 7 1
14209220 14212072 16 7 1
14212072 14216442 17 7 1
14216442 14216609 18 7 1
14216609 14239736 15 7 1
14239736 14286113 16 7 1
14286113 14297891 13 7 1
14297891 14302393 12 7 1
14302393 14314766 10 7 1
14314766 14352767 1 7 1
14352767 14471682 0 7 1
14471682 14698853 1 7 1
14698853 14789946 2 7 1
14789946 14800032 3 7 1
14800032 14922007 4 7 1
14922007 14925137 5 7 1
14925137 14940608 6 7 1
14940608 14971060 7 7 1
14971060 14976097 8 7 1
14976097 14980973 6 7 1
14980973 14995032 17 7 1
14995032 14999176 22 7 1
14999176 15000873 24 7 1
15000873 15011988 23 7 1
15011988 15021223 38 7 1
15021223 15039692 37 7 1
15039692 15042094 38 7 1
15042094 15046482 37 7 1
15046482 15046806 38 7 1
15046806 15048776 37 7 1
15048776 15052164 37 7 1
15052164 15055124 38 7 1
15055124 15062190 45 7 1
15062190 15070803 49 7 1
15070803 15072029 52 7 1
15072029 15074783 59 7 1
15074783 15076494 87 7 1
15076494 15078991 99 7 1
15078991 15079827 103 7 1
15079827 15081022 104 7 1
15081022 15089448 105 7 1
15089448 15098833 94 7 1
15098833 15113469 87 7 1
15113469 15116057 88 7 1
15116057 15119075 89 7 1
15119075 15125027 130 7 1
15125027 15129654 140 7 1
15129654 15134411 138 7 1
15134411 15138478 137 7 1
15138478 15146113 126 7 1
15146113 15153909 125 7 1
15153909 15156970 123 7 1
15156970 15159483 118 7 1
15159483 15162235 87 7 1
15162235 15178339 75 7 1
