CHR	window	START	END	Cov
9	1109	12405940	12415123	164
9	1110	12415123	12429952	156
9	1111	12429952	12439999	151
9	1112	12439999	12450879	132
9	1113	12450879	12458847	87
9	1114	12458847	12461053	82
9	1115	12461053	12461727	80
9	1116	12461727	12464876	73
9	1117	12464876	12466564	70
9	1118	12466564	12468757	69
9	1119	12468757	12472537	68
9	1120	12472537	12478994	57
9	1121	12478994	12481047	55
9	1122	12481047	12482266	53
9	1123	12482266	12483221	52
9	1124	12483221	12491250	23
9	1125	12491250	12495162	22
9	1126	12495162	12496752	21
9	1127	12496752	12510946	17
9	1128	12510946	12515319	19
9	1129	12515319	12530324	20
9	1130	12530324	12539495	17
9	1131	12539495	12547685	18
9	1132	12547685	12576072	16
9	1133	12576072	12585186	9
9	1134	12585186	12617276	10
9	1135	12617276	12656787	9
9	1136	12656787	12657532	11
9	1137	12657532	12679559	10
9	1138	12679559	12711872	9
9	1139	12711872	12732383	8
9	1140	12732383	12769160	9
9	1141	12769160	12771680	8
9	1142	12771680	12782334	5
9	1143	12782334	12795698	4
9	1144	12795698	12807800	5
9	1145	12807800	12818455	7
9	1146	12818455	12822930	6
9	1147	12822930	12826420	5
9	1148	12826420	12833755	4
9	1149	12833755	12835553	5
9	1150	12835553	12844891	6
9	1151	12844891	12861280	7
9	1152	12861280	12914658	6
9	1153	12914658	12916710	7
9	1154	12916710	12921348	8
9	1155	12921348	12924111	9
9	1156	12924111	12924800	10
9	1157	12924800	12925921	13
9	1158	12925921	12930012	27
9	1159	12930012	12943601	30
9	1160	12943601	12947761	29
9	1161	12947761	12980081	27
9	1162	12980081	13001645	26
9	1163	13001645	13034734	28
9	1164	13034734	13045827	27
9	1165	13045827	13049379	29
9	1166	13049379	13068475	27
9	1167	13068475	13073919	26
9	1168	13073919	13084183	10
9	1169	13084183	13176374	2
9	1170	13176374	13309191	0
9	1171	13309191	13399199	2
9	1172	13399199	13416702	0
9	1173	13416702	13464125	1
9	1174	13464125	13468276	3
9	1175	13468276	13476856	4
9	1176	13476856	13531732	5
9	1177	13531732	13545200	4
9	1178	13545200	13560540	5
9	1179	13560540	13578062	3
9	1180	13578062	13603665	1
9	1181	13603665	13612154	2
9	1182	13612154	13629639	3
9	1183	13629639	13639140	5
9	1184	13639140	13685398	4
9	1185	13685398	13698840	6
9	1186	13698840	13706896	7
9	1187	13706896	13708607	8
9	1188	13708607	13739877	7
9	1189	13739877	13772937	6
9	1190	13772937	13779642	7
9	1191	13779642	13783765	9
9	1192	13783765	13790577	8
9	1193	13790577	13799451	10
9	1194	13799451	13806104	13
9	1195	13806104	13815453	15
9	1196	13815453	13825565	15
9	1197	13825565	13832587	14
9	1198	13832587	13837089	15
9	1199	13837089	13855908	17
9	1200	13855908	13879604	16
9	1201	13879604	13900398	15
9	1202	13900398	13921272	13
9	1203	13921272	13933559	14
9	1204	13933559	13937412	15
9	1205	13937412	13944424	12
9	1206	13944424	13954710	10
9	1207	13954710	13962062	9
9	1208	13962062	13974667	7
9	1209	13974667	13992818	6
9	1210	13992818	13995138	4
9	1211	13995138	14004460	1
9	1212	14004460	14332385	0
9	1213	14332385	14356795	1
9	1214	14356795	14378712	2
9	1215	14378712	14416158	4
9	1216	14416158	14446001	3
9	1217	14446001	14457146	2
9	1218	14457146	14457333	3
9	1219	14457333	14461879	2
9	1220	14461879	14533977	1
9	1221	14533977	14556784	2
9	1222	14556784	14561674	3
9	1223	14561674	14615651	4
9	1224	14615651	14657139	5
9	1225	14657139	14663920	4
9	1226	14663920	14675925	3
9	1227	14675925	14718365	5
9	1228	14718365	14750911	4
9	1229	14750911	14775917	1
9	1230	14775917	14824085	2
9	1231	14824085	14829889	5
9	1232	14829889	14833401	6
9	1233	14833401	14839278	7
9	1234	14839278	14846036	8
9	1235	14846036	14848754	14
9	1236	14848754	14851089	17
9	1237	14851089	14851443	42
9	1238	14851443	14851703	43
9	1239	14851703	14859296	44
9	1240	14859296	14868968	45
9	1241	14868968	14883705	44
9	1242	14883705	14886623	45
9	1243	14886623	14891038	47
9	1244	14891038	14896900	50
9	1245	14896900	14960217	51
9	1246	14960217	14991330	50
9	1247	14991330	15010532	46
9	1248	15010532	15017840	45
9	1249	15017840	15024698	46
9	1250	15024698	15035960	45
9	1251	15035960	15050317	43
9	1252	15050317	15058299	44
9	1253	15058299	15059242	44
9	1254	15059242	15061723	41
9	1255	15061723	15064147	31
9	1256	15064147	15067562	15
9	1257	15067562	15117602	9
9	1258	15117602	15120189	8
9	1259	15120189	15266052	6
9	1260	15266052	15276813	7
9	1261	15276813	15279848	8
9	1262	15279848	15295073	9
9	1263	15295073	15296034	12
9	1264	15296034	15297028	14
9	1265	15297028	15299590	34
9	1266	15299590	15301428	35
9	1267	15301428	15305378	37
9	1268	15305378	15310704	44
9	1269	15310704	15333788	43
9	1270	15333788	15373972	40
9	1271	15373972	15378449	33
9	1272	15378449	15387949	9
9	1273	15387949	15393381	7
9	1274	15393381	15402054	4
9	1275	15402054	15431589	2
9	1276	15431589	15466692	1
9	1277	15466692	15578863	2
9	1278	15578863	15601363	1
9	1279	15601363	15638387	0
9	1280	15638387	15654475	1
9	1281	15654475	15679314	2
9	1282	15679314	15784694	4
9	1283	15784694	15880385	3
9	1284	15880385	15909082	2
9	1285	15909082	15933662	1
9	1286	15933662	16003364	0
9	1287	16003364	16030359	1
9	1288	16030359	16039994	2
9	1289	16039994	16045136	3
9	1290	16045136	16053530	4
9	1291	16053530	16069316	5
9	1292	16069316	16084750	6
9	1293	16084750	16091590	7
9	1294	16091590	16110293	12
9	1295	16110293	16118758	13
9	1296	16118758	16131805	11
9	1297	16131805	16146503	10
9	1298	16146503	16159064	9
9	1299	16159064	16161739	8
9	1300	16161739	16168475	7
9	1301	16168475	16185090	5
9	1302	16185090	16195062	6
9	1303	16195062	16197490	7
9	1304	16197490	16201094	8
9	1305	16201094	16202037	9
9	1306	16202037	16208524	8
9	1307	16208524	16219058	7
9	1308	16219058	16222897	6
9	1309	16222897	16245170	5
9	1310	16245170	16296460	6
9	1311	16296460	16309454	4
9	1312	16309454	16312457	3
9	1313	16312457	16333849	2
9	1314	16333849	16350474	3
9	1315	16350474	16368732	2
9	1316	16368732	16398933	1
9	1317	16398933	16435821	0
9	1318	16435821	16508227	1
9	1319	16508227	16696626	0
9	1320	16696626	16771494	1
9	1321	16771494	16831748	3
9	1322	16831748	16843773	4
9	1323	16843773	16844225	5
9	1324	16844225	16885854	4
9	1325	16885854	16904903	3
9	1326	16904903	16910025	2
9	1327	16910025	16914412	4
9	1328	16914412	16915716	5
9	1329	16915716	16918076	6
9	1330	16918076	16929842	7
9	1331	16929842	16936307	8
9	1332	16936307	16942901	9
9	1333	16942901	16987005	11
9	1334	16987005	16992463	10
9	1335	16992463	17024644	8
9	1336	17024644	17027250	7
9	1337	17027250	17033840	6
9	1338	17033840	17078272	5
9	1339	17078272	17135368	7
9	1340	17135368	17141793	6
9	1341	17141793	17143805	4
9	1342	17143805	17168226	3
9	1343	17168226	17279530	2
9	1344	17279530	17293779	1
9	1345	17293779	17384354	0
9	1346	17384354	17466468	2
9	1347	17466468	17490312	3
9	1348	17490312	17497841	2
9	1349	17497841	17545235	1
9	1350	17545235	17583846	2
9	1351	17583846	17661980	1
9	1352	17661980	17666785	6
9	1353	17666785	17674057	7
9	1354	17674057	17682905	7
9	1355	17682905	17718946	9
9	1356	17718946	17720175	8
9	1357	17720175	17722467	5
9	1358	17722467	17726888	2
9	1359	17726888	17781593	1
9	1360	17781593	17810273	2
9	1361	17810273	17828144	3
9	1362	17828144	17829306	4
9	1363	17829306	17899606	3
9	1364	17899606	17908444	2
9	1365	17908444	17915215	4
9	1366	17915215	17935538	8
9	1367	17935538	17948869	9
9	1368	17948869	17960019	10
9	1369	17960019	17969574	11
9	1370	17969574	17998787	13
9	1371	17998787	18047728	12
9	1372	18047728	18060860	11
9	1373	18060860	18076279	8
9	1374	18076279	18101081	7
9	1375	18101081	18109235	3
9	1376	18109235	18183905	2
9	1377	18183905	18187260	3
9	1378	18187260	18246174	2
9	1379	18246174	18272857	3
9	1380	18272857	18405452	2
9	1381	18405452	18408771	3
9	1382	18408771	18419585	6
9	1383	18419585	18426823	5
9	1384	18426823	18460469	6
9	1385	18460469	18475203	7
9	1386	18475203	18519699	8
9	1387	18519699	18536274	7
9	1388	18536274	18609330	8
9	1389	18609330	18642675	9
9	1390	18642675	18650692	8
9	1391	18650692	18652833	11
9	1392	18652833	18709161	10
9	1393	18709161	18761099	9
9	1394	18761099	18767830	8
9	1395	18767830	18775808	9
9	1396	18775808	18797419	10
9	1397	18797419	18805163	9
9	1398	18805163	18826610	6
9	1399	18826610	18833101	7
9	1400	18833101	18847325	6
9	1401	18847325	18849525	7
9	1402	18849525	18858945	6
9	1403	18858945	18882562	5
9	1404	18882562	18897870	4
9	1405	18897870	18903943	5
9	1406	18903943	18923130	6
9	1407	18923130	18935819	4
9	1408	18935819	18957669	5
9	1409	18957669	18972567	6
9	1410	18972567	18987037	7
9	1411	18987037	18993373	5
9	1412	18993373	19012750	3
9	1413	19012750	19048176	5
9	1414	19048176	19058483	6
9	1415	19058483	19063765	7
9	1416	19063765	19069911	9
9	1417	19069911	19102828	10
9	1418	19102828	19115088	9
9	1419	19115088	19152187	11
9	1420	19152187	19158229	10
9	1421	19158229	19161239	9
9	1422	19161239	19166110	7
9	1423	19166110	19167994	6
9	1424	19167994	19189830	5
9	1425	19189830	19217780	5
9	1426	19217780	19224325	4
9	1427	19224325	19290794	3
9	1428	19290794	19296275	2
9	1429	19296275	19308145	1
9	1430	19308145	19448473	0
9	1431	19448473	19466906	1
9	1432	19466906	19490510	2
9	1433	19490510	19520199	3
9	1434	19520199	19526712	4
9	1435	19526712	19550467	5
9	1436	19550467	19594957	4
9	1437	19594957	19619509	3
9	1438	19619509	19623884	2
9	1439	19623884	19690739	1
9	1440	19690739	19712378	0
9	1441	19712378	19830541	1
9	1442	19830541	19848467	0
9	1443	19848467	19861624	3
9	1444	19861624	19896870	4
9	1445	19896870	19909755	5
9	1446	19909755	19941355	7
9	1447	19941355	19988975	6
9	1448	19988975	20016778	4
9	1449	20016778	20018445	3
9	1450	20018445	20025247	2
9	1451	20025247	20057240	3
9	1452	20057240	20098121	5
9	1453	20098121	20111141	7
9	1454	20111141	20131952	9
9	1455	20131952	20138725	8
9	1456	20138725	20173766	7
9	1457	20173766	20187574	10
9	1458	20187574	20196174	11
9	1459	20196174	20199412	15
9	1460	20199412	20220838	16
9	1461	20220838	20230134	14
9	1462	20230134	20273793	11
9	1463	20273793	20279116	8
9	1464	20279116	20283406	3
9	1465	20283406	20304292	2
9	1466	20304292	20661298	0
9	1467	20661298	20667155	6
9	1468	20667155	20735234	7
9	1469	20735234	20746230	8
9	1470	20746230	20776109	9
9	1471	20776109	20794271	8
9	1472	20794271	20818502	2
9	1473	20818502	20833705	3
9	1474	20833705	20865942	5
9	1475	20865942	20891711	4
9	1476	20891711	20916902	5
9	1477	20916902	20970280	4
9	1478	20970280	20995555	3
9	1479	20995555	21000900	4
9	1480	21000900	21026800	3
9	1481	21026800	21055413	4
9	1482	21055413	21081655	9
9	1483	21081655	21114675	8
9	1484	21114675	21121306	7
9	1485	21121306	21129719	12
9	1486	21129719	21136264	17
9	1487	21136264	21217166	18
9	1488	21217166	21278750	17
9	1489	21278750	21495765	0
9	1490	21495765	21667214	6
9	1491	21667214	21672228	5
9	1492	21672228	21672575	4
9	1493	21672575	21674067	1
9	1494	21674067	22115105	0
9	1495	22115105	22176560	2
9	1496	22176560	22206559	3
9	1497	22206559	22207037	10
9	1498	22207037	22215660	8
9	1499	22215660	22240444	20
9	1500	22240444	22417552	21
9	1501	22417552	22428345	19
9	1502	22428345	22435189	18
9	1503	22435189	22451269	2
9	1504	22451269	22520468	1
9	1505	22520468	22620030	0
9	1506	22620030	22641633	4
9	1507	22641633	22770886	5
9	1508	22770886	22872228	1
9	1509	22872228	22890091	1
9	1510	22890091	22896448	3
9	1511	22896448	22926825	4
9	1512	22926825	22954376	5
9	1513	22954376	22976223	7
9	1514	22976223	22982002	8
9	1515	22982002	23001423	9
9	1516	23001423	23024223	8
9	1517	23024223	23031321	12
9	1518	23031321	23045440	10
9	1519	23045440	23048235	10
9	1520	23048235	23055279	9
9	1521	23055279	23075757	16
9	1522	23075757	23081563	17
9	1523	23081563	23083305	18
9	1524	23083305	23087926	16
9	1525	23087926	23095910	20
9	1526	23095910	23100169	23
9	1527	23100169	23112453	21
9	1528	23112453	23118261	28
9	1529	23118261	23121518	27
9	1530	23121518	23122353	29
9	1531	23122353	23126022	24
9	1532	23126022	23127562	23
9	1533	23127562	23128252	22
9	1534	23128252	23129565	21
9	1535	23129565	23136781	19
9	1536	23136781	23154239	18
9	1537	23154239	23176910	19
9	1538	23176910	23177740	18
9	1539	23177740	23192202	14
9	1540	23192202	23202654	15
9	1541	23202654	23220531	14
9	1542	23220531	23235373	7
9	1543	23235373	23241276	6
9	1544	23241276	23254622	5
9	1545	23254622	23281011	4
9	1546	23281011	23302348	3
9	1547	23302348	23362379	4
9	1548	23362379	23380914	5
9	1549	23380914	23391225	6
9	1550	23391225	23401860	5
9	1551	23401860	23403518	6
9	1552	23403518	23471387	4
9	1553	23471387	23481544	3
9	1554	23481544	23523491	2
9	1555	23523491	23527309	3
9	1556	23527309	23546391	1
9	1557	23546391	23583731	2
9	1558	23583731	23628298	1
9	1559	23628298	23899121	0
9	1560	23899121	23928316	1
9	1561	23928316	24045778	3
9	1562	24045778	24102057	1
9	1563	24102057	24188618	0
9	1564	24188618	24351701	1
9	1565	24351701	24416223	2
9	1566	24416223	24531197	3
9	1567	24531197	24599714	2
9	1568	24599714	24621013	3
9	1569	24621013	24623497	4
9	1570	24623497	24625154	6
9	1571	24625154	24648712	7
9	1572	24648712	24651946	15
9	1573	24651946	24659540	16
9	1574	24659540	24684335	19
9	1575	24684335	24697998	20
9	1576	24697998	24708168	21
9	1577	24708168	24719949	22
9	1578	24719949	24721706	33
9	1579	24721706	24722710	45
9	1580	24722710	24730716	46
9	1581	24730716	24740388	36
9	1582	24740388	24750255	37
9	1583	24750255	24756348	36
9	1584	24756348	24758610	37
9	1585	24758610	24823390	33
9	1586	24823390	24826418	32
9	1587	24826418	24828070	31
9	1588	24828070	24830666	18
9	1589	24830666	24838852	7
9	1590	24838852	24842403	6
9	1591	24842403	24853029	5
9	1592	24853029	24872573	4
9	1593	24872573	24974842	3
9	1594	24974842	25057881	4
9	1595	25057881	25095132	3
9	1596	25095132	25160222	2
9	1597	25160222	25254520	1
9	1598	25254520	25264147	3
9	1599	25264147	25274305	47
9	1600	25274305	25281072	65
9	1601	25281072	25281912	67
9	1602	25281912	25286964	69
9	1603	25286964	25321853	74
9	1604	25321853	25337327	71
9	1605	25337327	25346372	69
9	1606	25346372	25352201	66
9	1607	25352201	25354919	33
9	1608	25354919	25394599	16
9	1609	25394599	25397660	11
9	1610	25397660	25403001	10
9	1611	25403001	25459043	9
9	1612	25459043	25481421	10
9	1613	25481421	25492892	11
9	1614	25492892	25499528	10
9	1615	25499528	25536703	12
9	1616	25536703	25539164	17
9	1617	25539164	25548749	34
9	1618	25548749	25558517	38
9	1619	25558517	25575794	39
9	1620	25575794	25588101	38
9	1621	25588101	25637456	45
9	1622	25637456	25654106	46
9	1623	25654106	25655916	45
9	1624	25655916	25661081	39
9	1625	25661081	25661720	42
9	1626	25661720	25681709	41
9	1627	25681709	25699205	40
9	1628	25699205	25703271	39
9	1629	25703271	25719070	40
9	1630	25719070	25722614	36
9	1631	25722614	25723678	34
9	1632	25723678	25724234	30
9	1633	25724234	25730285	16
9	1634	25730285	25757694	13
9	1635	25757694	25772005	12
9	1636	25772005	25775262	11
9	1637	25775262	25807057	5
9	1638	25807057	25830482	6
9	1639	25830482	25847430	5
9	1640	25847430	25862047	4
9	1641	25862047	25876306	3
9	1642	25876306	25999871	4
9	1643	25999871	26056086	3
9	1644	26056086	26133808	4
9	1645	26133808	26151162	5
9	1646	26151162	26199270	6
9	1647	26199270	26207358	5
9	1648	26207358	26208857	6
9	1649	26208857	26217228	7
9	1650	26217228	26226758	8
9	1651	26226758	26243325	9
9	1652	26243325	26263018	10
9	1653	26263018	26267385	45
9	1654	26267385	26268812	123
9	1655	26268812	26273358	128
9	1656	26273358	26274958	135
9	1657	26274958	26290354	136
9	1658	26290354	26302016	139
9	1659	26302016	26314312	137
9	1660	26314312	26339647	136
9	1661	26339647	26367184	138
9	1662	26367184	26396971	137
9	1663	26396971	26421561	136
9	1664	26421561	26422290	135
9	1665	26422290	26426305	117
9	1666	26426305	26433194	23
9	1667	26433194	26438444	12
9	1668	26438444	26439409	11
9	1669	26439409	26452166	10
9	1670	26452166	26454110	8
9	1671	26454110	26457404	12
9	1672	26457404	26464273	10
9	1673	26464273	26471395	12
9	1674	26471395	26479156	11
9	1675	26479156	26556390	10
9	1676	26556390	26629307	8
9	1677	26629307	26649204	9
9	1678	26649204	26666571	3
9	1679	26666571	26707333	2
9	1680	26707333	26720866	3
9	1681	26720866	26790633	9
9	1682	26790633	26798493	3
9	1683	26798493	26804941	2
9	1684	26804941	27112311	1
9	1685	27112311	27116823	2
9	1686	27116823	27140049	3
9	1687	27140049	27190655	6
9	1688	27190655	27192330	7
9	1689	27192330	27197368	8
9	1690	27197368	27217992	9
9	1691	27217992	27220066	8
9	1692	27220066	27228022	6
9	1693	27228022	27265156	4
9	1694	27265156	27327487	3
9	1695	27327487	27338006	11
9	1696	27338006	27370521	10
9	1697	27370521	27375843	11
9	1698	27375843	27379186	12
9	1699	27379186	27417047	13
9	1700	27417047	27425951	12
9	1701	27425951	27433305	11
9	1702	27433305	27437634	10
9	1703	27437634	27438411	9
9	1704	27438411	27441899	3
9	1705	27441899	27478052	4
9	1706	27478052	27515967	3
9	1707	27515967	27533984	2
9	1708	27533984	27536397	1
9	1709	27536397	27540020	2
9	1710	27540020	27541041	10
9	1711	27541041	27543281	11
9	1712	27543281	27556776	12
9	1713	27556776	27586162	13
9	1714	27586162	27620833	12
9	1715	27620833	27622521	11
9	1716	27622521	27626674	2
9	1717	27626674	27652540	1
9	1718	27652540	27768695	2
9	1719	27768695	27815926	5
9	1720	27815926	27897257	6
9	1721	27897257	27979665	5
9	1722	27979665	27992040	6
9	1723	27992040	27993608	7
9	1724	27993608	27996742	5
9	1725	27996742	27999346	6
9	1726	27999346	28020697	6
9	1727	28020697	28028353	7
9	1728	28028353	28035915	8
9	1729	28035915	28043290	9
9	1730	28043290	28071285	20
9	1731	28071285	28088400	22
9	1732	28088400	28095284	20
9	1733	28095284	28107917	19
9	1734	28107917	28108634	25
9	1735	28108634	28122252	24
9	1736	28122252	28124180	29
9	1737	28124180	28164681	28
9	1738	28164681	28174772	29
9	1739	28174772	28175443	30
9	1740	28175443	28184014	31
9	1741	28184014	28186669	38
9	1742	28186669	28188731	54
9	1743	28188731	28189782	67
9	1744	28189782	28192662	147
9	1745	28192662	28204063	353
9	1746	28204063	28205131	460
9	1747	28205131	28207204	462
9	1748	28207204	28211487	463
9	1749	28211487	28218368	465
9	1750	28218368	28226219	466
9	1751	28226219	28233238	467
9	1752	28233238	28239063	468
9	1753	28239063	28260722	467
9	1754	28260722	28275911	456
9	1755	28275911	28291392	458
9	1756	28291392	28294879	457
9	1757	28294879	28300323	461
9	1758	28300323	28313102	475
9	1759	28313102	28320201	476
9	1760	28320201	28329088	477
9	1761	28329088	28337697	476
9	1762	28337697	28342202	475
9	1763	28342202	28344873	473
9	1764	28344873	28348133	461
9	1765	28348133	28355201	59
9	1766	28355201	28355231	60
9	1767	28355231	28358823	51
9	1768	28358823	28359042	52
9	1769	28359042	28363762	40
9	1770	28363762	28365904	39
9	1771	28365904	28367812	36
9	1772	28367812	28369818	35
9	1773	28369818	28384733	36
9	1774	28384733	28390534	36
9	1775	28390534	28402387	38
9	1776	28402387	28403592	37
9	1777	28403592	28414339	36
9	1778	28414339	28429434	37
9	1779	28429434	28439601	36
9	1780	28439601	28441242	37
9	1781	28441242	28448086	36
9	1782	28448086	28452675	36
9	1783	28452675	28465584	45
9	1784	28465584	28480963	45
9	1785	28480963	28489225	48
9	1786	28489225	28499864	49
9	1787	28499864	28505399	53
9	1788	28505399	28511184	56
9	1789	28511184	28516237	57
9	1790	28516237	28519666	59
9	1791	28519666	28532094	58
9	1792	28532094	28537472	60
9	1793	28537472	28545107	58
9	1794	28545107	28562221	62
9	1795	28562221	28564858	72
9	1796	28564858	28565858	73
9	1797	28565858	28572086	72
9	1798	28572086	28575811	73
9	1799	28575811	28582398	74
9	1800	28582398	28582880	75
9	1801	28582880	28584790	74
9	1802	28584790	28587575	84
9	1803	28587575	28588081	127
9	1804	28588081	28592527	133
9	1805	28592527	28602289	507
9	1806	28602289	28604008	619
9	1807	28604008	28607634	621
9	1808	28607634	28608596	623
9	1809	28608596	28615161	607
9	1810	28615161	28618258	608
9	1811	28618258	28619581	610
9	1812	28619581	28631957	605
9	1813	28631957	28641544	606
9	1814	28641544	28657130	605
9	1815	28657130	28658314	623
9	1816	28658314	28661242	624
9	1817	28661242	28662229	627
9	1818	28662229	28663871	626
